farm,animal_id,tag,obs,gender,weight,depth,partition,exp,interval,jobs,train_size,w_pred,abse,mbse,sque,mape,vi
Farm A,xbJgoyFd8bXOFhQ1c6br,993,,1,15.1,993_5751_2025_01_25_11_12_01_062344_DEPTH_320_240_1.png,test,run-5,"(10, 20]",[104],1218,20.541649,-5.441648864746094,5.441648864746094,29.611542367192456,0.3603740970030526,13.347891
Farm A,ycc74CLvCt23KAjnHFTj,0219,,1,51.6,0219_2491_2025_01_25_10_49_03_725135_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[45],1218,42.116898,9.483102416992189,9.483102416992189,89.92923145116309,0.18378105459287186,1.712004
Farm A,ycc74CLvCt23KAjnHFTj,0219,,1,51.6,0219_2492_2025_01_25_10_49_03_826178_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[45],1218,43.44068,8.15931854248047,8.15931854248047,66.57447907766563,0.15812632834264476,1.712004
Farm A,ycc74CLvCt23KAjnHFTj,0219,,1,51.6,0219_2494_2025_01_25_10_49_04_025294_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[45],1218,43.833485,7.766515350341798,7.766515350341798,60.31876068709479,0.15051386337871703,1.712004
Farm A,ycc74CLvCt23KAjnHFTj,0219,,1,51.6,0219_2493_2025_01_25_10_49_03_928098_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[45],1218,42.988052,8.611947631835939,8.611947631835939,74.16564201348464,0.16689820991930113,1.712004
Farm A,yehKLuyY9g1uL39F31Vs,0428,,1,39.2,0428_5813_2025_01_25_11_12_13_555943_DEPTH_320_240_1.png,test,run-5,"(30, 40]",[105],1218,41.627167,-2.427166748046872,2.427166748046872,5.891138422824429,0.061917519082828366,0.62729114
Farm A,yehKLuyY9g1uL39F31Vs,0428,,1,39.2,0428_5814_2025_01_25_11_12_13_653289_DEPTH_320_240_1.png,test,run-5,"(30, 40]",[105],1218,41.983288,-2.783287811279294,2.783287811279294,7.746691040415883,0.07100224008365545,0.62729114
Farm A,yehKLuyY9g1uL39F31Vs,0428,,1,39.2,0428_5816_2025_01_25_11_12_13_855300_DEPTH_320_240_1.png,test,run-5,"(30, 40]",[105],1218,41.580067,-2.3800666809082003,2.3800666809082003,5.664717405569377,0.060715986757862245,0.62729114
Farm A,yehKLuyY9g1uL39F31Vs,0428,,1,39.2,0428_5815_2025_01_25_11_12_13_755236_DEPTH_320_240_1.png,test,run-5,"(30, 40]",[105],1218,41.359177,-2.1591766357421847,2.1591766357421847,4.662043744334939,0.055081036626076135,0.62729114
Farm A,yehKLuyY9g1uL39F31Vs,0428,,1,39.2,0428_5817_2025_01_25_11_12_13_955967_DEPTH_320_240_1.png,test,run-5,"(30, 40]",[105],1218,41.338146,-2.138146209716794,2.138146209716794,4.571669214126293,0.05454454616624474,0.62729114
Farm A,zIU6ld1ffI2y6EdOY16K,986,,1,17.7,986_3611_2025_01_25_10_58_10_360289_DEPTH_320_240_1.png,test,run-5,"(10, 20]",[64],1218,22.853642,-5.153641510009766,5.153641510009766,26.560020813695743,0.2911661870062015,2.7503555
Farm A,zIU6ld1ffI2y6EdOY16K,986,,1,17.7,986_3610_2025_01_25_10_58_10_263946_DEPTH_320_240_1.png,test,run-5,"(10, 20]",[64],1218,22.205105,-4.50510482788086,4.50510482788086,20.295969510195434,0.2545256964904441,2.7503555
Farm A,zIU6ld1ffI2y6EdOY16K,986,,1,17.7,986_3609_2025_01_25_10_58_10_161309_DEPTH_320_240_1.png,test,run-5,"(10, 20]",[64],1218,23.728083,-6.028082656860352,6.028082656860352,36.337780517940566,0.3405696416305284,2.7503555
Farm A,zIU6ld1ffI2y6EdOY16K,986,,1,17.7,986_3608_2025_01_25_10_58_10_057971_DEPTH_320_240_1.png,test,run-5,"(10, 20]",[64],1218,22.763472,-5.063471603393555,5.063471603393555,25.638744678372902,0.2860718419996359,2.7503555
Farm A,zbbrTxhhcZBu0NL7dnuZ,59,,0,83.65,59_3768_2025_01_25_10_59_16_900752_DEPTH_320_240_1.png,test,run-5,"(55, 100]",[66],1218,42.119293,41.53070678710938,41.53070678710938,1724.7996062368532,0.4964818504137403,3.44259
Farm A,zbbrTxhhcZBu0NL7dnuZ,59,,0,83.65,59_3769_2025_01_25_10_59_17_013332_DEPTH_320_240_1.png,test,run-5,"(55, 100]",[66],1218,44.221058,39.4289421081543,39.4289421081543,1554.6414757681835,0.47135615192055347,3.44259
Farm A,zcrGV19YXnfoF4pRYHLS,988,,1,18.75,988_5497_2025_01_25_11_10_01_132312_DEPTH_320_240_1.png,test,run-5,"(10, 20]",[101],1218,20.941406,-2.19140625,2.19140625,4.8022613525390625,0.116875,9.120997
Farm A,zcrGV19YXnfoF4pRYHLS,988,,1,18.75,988_5498_2025_01_25_11_10_01_229316_DEPTH_320_240_1.png,test,run-5,"(10, 20]",[101],1218,18.78027,-0.030269622802734375,0.030269622802734375,0.0009162500646198168,0.0016143798828125,9.120997
Farm A,zcrGV19YXnfoF4pRYHLS,988,,1,18.75,988_5500_2025_01_25_11_10_01_438446_DEPTH_320_240_1.png,test,run-5,"(10, 20]",[101],1218,20.960518,-2.2105178833007812,2.2105178833007812,4.886389312392566,0.117894287109375,9.120997
Farm A,zcrGV19YXnfoF4pRYHLS,988,,1,18.75,988_5494_2025_01_25_11_10_00_831548_DEPTH_320_240_1.png,test,run-5,"(10, 20]",[101],1218,20.68216,-1.932159423828125,1.932159423828125,3.733240039087832,0.10304850260416666,9.120997
Farm A,zcrGV19YXnfoF4pRYHLS,988,,1,18.75,988_5499_2025_01_25_11_10_01_333345_DEPTH_320_240_1.png,test,run-5,"(10, 20]",[101],1218,21.844067,-3.094066619873047,3.094066619873047,9.573248248212622,0.16501688639322917,9.120997
Farm A,zcrGV19YXnfoF4pRYHLS,988,,1,18.75,988_5496_2025_01_25_11_10_01_033679_DEPTH_320_240_1.png,test,run-5,"(10, 20]",[101],1218,24.417206,-5.667205810546875,5.667205810546875,32.11722169909626,0.3022509765625,9.120997
Farm A,zcrGV19YXnfoF4pRYHLS,988,,1,18.75,988_5495_2025_01_25_11_10_00_928773_DEPTH_320_240_1.png,test,run-5,"(10, 20]",[101],1218,24.012232,-5.262231826782227,5.262231826782227,27.69108379879981,0.28065236409505206,9.120997
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8166_2025_01_25_16_56_16_569491_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,15.502217,-1.1022172927856442,1.1022172927856442,1.2148829605157145,0.07654286755455862,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8169_2025_01_25_16_56_16_867303_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,13.435521,0.9644788742065433,0.9644788742065433,0.9302194987907212,0.06697769959767662,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8142_2025_01_25_16_56_14_136301_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,13.532154,0.8678459167480472,0.8678459167480472,0.7531565352162585,0.060267077551947726,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8146_2025_01_25_16_56_14_563740_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,14.630693,-0.23069343566894496,0.23069343566894496,0.053219461260741646,0.016020377477010066,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8175_2025_01_25_16_56_17_509039_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,15.025013,-0.6250129699707028,0.6250129699707028,0.3906412126315986,0.04340367847018769,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8123_2025_01_25_16_56_12_280572_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,13.996073,0.4039272308349613,0.4039272308349613,0.1631572078100001,0.028050502141316755,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8137_2025_01_25_16_56_13_648874_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,14.545347,-0.14534721374511683,0.14534721374511683,0.02112581254346868,0.010093556510077558,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8167_2025_01_25_16_56_16_665949_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,15.543814,-1.1438137054443356,1.1438137054443356,1.3083097927623013,0.0794315073225233,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8118_2025_01_25_16_56_11_783124_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,14.226181,0.17381896972656286,0.17381896972656286,0.030213034236803774,0.012070761786566865,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8122_2025_01_25_16_56_12_194572_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,13.839922,0.560078048706055,0.560078048706055,0.31368742064238214,0.03889430893792049,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8134_2025_01_25_16_56_13_349324_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,16.05614,-1.6561408996582028,1.6561408996582028,2.7428026795206812,0.1150097846984863,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8168_2025_01_25_16_56_16_769112_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,14.582639,-0.18263874053955043,0.18263874053955043,0.03335690954587322,0.012683245870802112,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8143_2025_01_25_16_56_14_240060_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,14.209195,0.19080486297607457,0.19080486297607457,0.036406495735318595,0.013250337706671845,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8151_2025_01_25_16_56_15_072676_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,14.430894,-0.03089389801025355,0.03089389801025355,0.0009544329342679483,0.0021454095840453854,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8147_2025_01_25_16_56_14_668289_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,14.451914,-0.05191383361816371,0.05191383361816371,0.0026950461209343845,0.003605127334594702,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8173_2025_01_25_16_56_17_296463_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,11.645489,2.7545112609863285,2.7545112609863285,7.5873322869004935,0.1912855042351617,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8128_2025_01_25_16_56_12_768223_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,14.687531,-0.28753147125244105,0.28753147125244105,0.08267434696059334,0.019967463281419517,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8163_2025_01_25_16_56_16_274167_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,13.042182,1.3578180313110355,1.3578180313110355,1.8436698061533763,0.09429291884104413,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8116_2025_01_25_16_56_11_566576_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,16.629456,-2.2294555664062496,2.2294555664062496,4.970472122579811,0.15482330322265622,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8127_2025_01_25_16_56_12_670451_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,14.103605,0.29639472961425817,0.29639472961425817,0.08784983574310921,0.020582967334323483,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8121_2025_01_25_16_56_12_095368_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,12.589679,1.8103212356567386,1.8103212356567386,3.277262976269741,0.1257167524761624,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8119_2025_01_25_16_56_11_891118_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,12.32339,2.0766099929809574,2.0766099929809574,4.312309062948372,0.14420902729034427,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8117_2025_01_25_16_56_11_677568_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,11.624935,2.775064849853516,2.775064849853516,7.700984920892517,0.19271283679538304,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8109_2025_01_25_16_56_10_866547_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,7.7810273,6.618972682952881,6.618972682952881,43.81079937767646,0.4596508807606167,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8154_2025_01_25_16_56_15_374119_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,15.218067,-0.8180671691894528,0.8180671691894528,0.6692338933056448,0.056810220082600886,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8155_2025_01_25_16_56_15_472431_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,14.992563,-0.5925632476806637,0.5925632476806637,0.3511312025018556,0.04115022553337942,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8159_2025_01_25_16_56_15_876598_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,14.463253,-0.06325302124023402,0.06325302124023402,0.0040009446960174964,0.004392570919460696,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8113_2025_01_25_16_56_11_279387_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,9.139833,5.2601665496826175,5.2601665496826175,27.669352130399933,0.36528934372795957,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8160_2025_01_25_16_56_15_979096_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,14.158876,0.24112358093261754,0.24112358093261754,0.058140581281768564,0.01674469312032066,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8129_2025_01_25_16_56_12_861702_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,14.485609,-0.08560905456542933,0.08560905456542933,0.007328910223586657,0.00594507323371037,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8171_2025_01_25_16_56_17_087298_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,13.630487,0.7695125579833988,0.7695125579833988,0.5921495768941537,0.05343837208218047,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8172_2025_01_25_16_56_17_201005_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,13.023529,1.3764709472656254,1.3764709472656254,1.894672268666328,0.09558826022677953,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8144_2025_01_25_16_56_14_338858_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,14.455159,-0.055159187316894176,0.055159187316894176,0.0030425359454602195,0.003830499119228762,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8138_2025_01_25_16_56_13_749112_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,14.941161,-0.5411611557006832,0.5411611557006832,0.29285539643929914,0.03758063581254745,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8150_2025_01_25_16_56_14_978009_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,14.731644,-0.33164367675781214,0.33164367675781214,0.1099875283334402,0.023030810885959176,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8157_2025_01_25_16_56_15_673047_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,15.082977,-0.6829772949218746,0.6829772949218746,0.46645798537880134,0.04742897881401907,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8100_2025_01_25_16_56_09_554087_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,13.566577,0.8334230422973636,0.8334230422973636,0.6945939674321931,0.05787660015953914,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8162_2025_01_25_16_56_16_171805_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,12.837126,1.5628742218017582,1.5628742218017582,2.442575833172451,0.10853293206956653,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8145_2025_01_25_16_56_14_457460_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,15.482371,-1.0823713302612301,1.0823713302612301,1.171527696571465,0.07516467571258542,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8158_2025_01_25_16_56_15_774833_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,15.290745,-0.8907447814941403,0.8907447814941403,0.7934262657590437,0.061857276492648626,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8126_2025_01_25_16_56_12_571048_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,15.264957,-0.8649574279785153,0.8649574279785153,0.7481513522152085,0.06006648805406356,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8140_2025_01_25_16_56_13_955172_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,15.245259,-0.8452592849731442,0.8452592849731442,0.714463258833311,0.058698561456468346,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8132_2025_01_25_16_56_13_155604_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,14.686049,-0.28604946136474574,0.28604946136474574,0.08182429434706116,0.019864545928107342,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8110_2025_01_25_16_56_10_974506_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,8.543034,5.856966400146485,5.856966400146485,34.304055412444875,0.40673377778795033,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8164_2025_01_25_16_56_16_378597_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,13.770827,0.6291727066040043,0.6291727066040043,0.3958582947354084,0.04369254906972252,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8131_2025_01_25_16_56_13_060756_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,15.195344,-0.795343971252441,0.795343971252441,0.6325720326076038,0.05523222022586396,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8156_2025_01_25_16_56_15_566718_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,15.075865,-0.6758647918701168,0.6758647918701168,0.45679321688963637,0.046935054990980336,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8112_2025_01_25_16_56_11_183156_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,12.084238,2.3157619476318363,2.3157619476318363,5.362753398099596,0.1608168019188775,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8170_2025_01_25_16_56_16_969885_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,12.93968,1.4603199005126957,1.4603199005126957,2.132534211833409,0.10141110420227054,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8101_2025_01_25_16_56_10_068651_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,14.397342,0.0026582717895511365,0.0026582717895511365,7.066408907123402e-06,0.00018460220760771782,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8125_2025_01_25_16_56_12_469875_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,13.911832,0.4881681442260746,0.4881681442260746,0.23830813703712955,0.033900565571255176,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8133_2025_01_25_16_56_13_255340_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,15.031597,-0.6315971374511715,0.6315971374511715,0.39891494403651406,0.04386091232299802,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8102_2025_01_25_16_56_10_170108_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,14.385395,0.01460494995117223,0.01460494995117223,0.00021330456307624572,0.0010142326354980716,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8120_2025_01_25_16_56_11_982566_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,12.217809,2.1821912765502933,2.1821912765502933,4.761958767452199,0.15154106087154814,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8099_2025_01_25_16_56_09_088564_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,14.244951,0.15504875183105504,0.15504875183105504,0.024040115444368095,0.010767274432712156,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8114_2025_01_25_16_56_11_373646_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,13.307944,1.092055702209473,1.092055702209473,1.1925856567282251,0.07583720154232451,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8136_2025_01_25_16_56_13_542356_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,14.112207,0.2877925872802738,0.2877925872802738,0.08282457329347401,0.019985596338907903,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8115_2025_01_25_16_56_11_468640_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,15.415549,-1.015549278259277,1.015549278259277,1.0313403365729383,0.07052425543467201,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8174_2025_01_25_16_56_17_407925_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,8.516754,5.883245849609375,5.883245849609375,34.61258172694594,0.4085587395562066,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8124_2025_01_25_16_56_12_376991_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,14.534863,-0.13486347198486293,0.13486347198486293,0.018188156075811906,0.009365518887837702,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8148_2025_01_25_16_56_14_774873_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,15.018499,-0.6184993743896481,0.6184993743896481,0.3825414761203861,0.04295134544372556,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8153_2025_01_25_16_56_15_277015_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,15.7230425,-1.3230424880981442,1.3230424880981442,1.750441425312928,0.09187795056237112,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8161_2025_01_25_16_56_16_070558_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,15.654838,-1.254837608337402,1.254837608337402,1.574617423297931,0.08714150057898624,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8108_2025_01_25_16_56_10_765661_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,9.435844,4.964155578613282,4.964155578613282,24.642840608677364,0.344733026292589,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8135_2025_01_25_16_56_13_455954_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,13.669182,0.7308181762695316,0.7308181762695316,0.5340952067659241,0.05075126224093969,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8111_2025_01_25_16_56_11_089691_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,11.286237,3.113763236999512,3.113763236999512,9.695521496089679,0.2162335581249661,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8130_2025_01_25_16_56_12_955074_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,14.360383,0.03961696624755895,0.03961696624755895,0.001569504014660225,0.002751178211636038,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8141_2025_01_25_16_56_14_045913_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,14.284708,0.11529197692871129,0.11529197692871129,0.013292239944130497,0.008006387286716063,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8152_2025_01_25_16_56_15_174176_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,15.137635,-0.737635231018066,0.737635231018066,0.5441057340390757,0.05122466882069903,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8139_2025_01_25_16_56_13_851299_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,14.984295,-0.5842948913574215,0.5842948913574215,0.341400520066381,0.04057603412204316,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8165_2025_01_25_16_56_16_477710_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,14.381219,0.0187810897827152,0.0187810897827152,0.00035272933342640923,0.0013042423460218888,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8176_2025_01_25_16_56_17_614790_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,13.800663,0.5993370056152347,0.5993370056152347,0.3592048462998359,0.041620625389946854,12.811019
Farm B,2cxH3edqfiAyRCiS12jq,0134az,,1,14.4,0134az_8149_2025_01_25_16_56_14_884192_DEPTH_320_240_1.png,test,run-6,"(10, 20]",[137],987,15.424032,-1.0240322113037106,1.0240322113037106,1.0486419697875673,0.07111334800720212,12.811019
Farm B,A2PvzJV0stb90o61N4n3,0031az,,1,39.6,0031az_10023_2025_01_25_17_04_59_916754_DEPTH_320_240_1.png,test,run-6,"(30, 40]",[161],987,40.235073,-0.635073089599608,0.635073089599608,0.40331782913359165,0.01603719923231333,4.0396547
Farm B,A2PvzJV0stb90o61N4n3,0031az,,1,39.6,0031az_10027_2025_01_25_17_05_00_313451_DEPTH_320_240_1.png,test,run-6,"(30, 40]",[161],987,42.942875,-3.342874908447264,3.342874908447264,11.174812653526304,0.08441603304159757,4.0396547
Farm B,A2PvzJV0stb90o61N4n3,0031az,,1,39.6,0031az_10025_2025_01_25_17_05_00_120094_DEPTH_320_240_1.png,test,run-6,"(30, 40]",[161],987,39.722946,-0.12294616699218608,0.12294616699218608,0.015115759978070506,0.0031047011866713655,4.0396547
Farm B,A2PvzJV0stb90o61N4n3,0031az,,1,39.6,0031az_10026_2025_01_25_17_05_00_219535_DEPTH_320_240_1.png,test,run-6,"(30, 40]",[161],987,40.6737,-1.0736984252929673,1.0736984252929673,1.1528283084765978,0.027113596598307255,4.0396547
Farm B,A2PvzJV0stb90o61N4n3,0031az,,1,39.6,0031az_10024_2025_01_25_17_05_00_013010_DEPTH_320_240_1.png,test,run-6,"(30, 40]",[161],987,38.493347,1.1066528320312514,1.1066528320312514,1.2246804906427893,0.027945778586647763,4.0396547
Farm B,IzUu2VgY1B6LIjodAW6d,0119vd,,1,20.4,0119vd_9050_2025_01_25_17_00_18_898823_DEPTH_320_240_1.png,test,run-6,"(20, 30]",[148],987,15.6204405,4.779559516906737,4.779559516906737,22.84418917565376,0.2342921331817028,7.5788603
