farm,animal_id,tag,obs,gender,weight,depth,partition,exp,interval,jobs
Farm B,dxGiFSgWcJL3ewham1e4,0053az,,1,41.05,0053az_8434_2025_01_25_16_57_02_020546_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[139]
Farm B,dxGiFSgWcJL3ewham1e4,0053az,,1,41.05,0053az_8441_2025_01_25_16_57_02_780517_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[139]
Farm B,dxGiFSgWcJL3ewham1e4,0053az,,1,41.05,0053az_8438_2025_01_25_16_57_02_453067_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[139]
Farm B,dxGiFSgWcJL3ewham1e4,0053az,,1,41.05,0053az_8449_2025_01_25_16_57_03_597721_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[139]
Farm B,dxGiFSgWcJL3ewham1e4,0053az,,1,41.05,0053az_8447_2025_01_25_16_57_03_396665_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[139]
Farm B,dxGiFSgWcJL3ewham1e4,0053az,,1,41.05,0053az_8435_2025_01_25_16_57_02_132484_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[139]
Farm B,dxGiFSgWcJL3ewham1e4,0053az,,1,41.05,0053az_8440_2025_01_25_16_57_02_665707_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[139]
Farm B,dxGiFSgWcJL3ewham1e4,0053az,,1,41.05,0053az_8453_2025_01_25_16_57_04_034153_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[139]
Farm B,dxGiFSgWcJL3ewham1e4,0053az,,1,41.05,0053az_8429_2025_01_25_16_57_01_491757_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[139]
Farm B,dxGiFSgWcJL3ewham1e4,0053az,,1,41.05,0053az_8455_2025_01_25_16_57_04_237227_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[139]
Farm B,dxGiFSgWcJL3ewham1e4,0053az,,1,41.05,0053az_8432_2025_01_25_16_57_01_804722_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[139]
Farm B,dxGiFSgWcJL3ewham1e4,0053az,,1,41.05,0053az_8452_2025_01_25_16_57_03_921994_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[139]
Farm B,dxGiFSgWcJL3ewham1e4,0053az,,1,41.05,0053az_8444_2025_01_25_16_57_03_087118_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[139]
Farm B,dxGiFSgWcJL3ewham1e4,0053az,,1,41.05,0053az_8456_2025_01_25_16_57_04_324867_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[139]
Farm B,efiYGXXjx1mp7uOjltyV,0066az,,1,43.6,0066az_6393_2025_01_25_16_48_56_529473_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[115]
Farm B,efiYGXXjx1mp7uOjltyV,0066az,,1,43.6,0066az_6396_2025_01_25_16_48_56_852923_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[115]
Farm B,efiYGXXjx1mp7uOjltyV,0066az,,1,43.6,0066az_6400_2025_01_25_16_48_57_272267_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[115]
Farm B,efiYGXXjx1mp7uOjltyV,0066az,,1,43.6,0066az_6397_2025_01_25_16_48_56_950735_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[115]
Farm B,efiYGXXjx1mp7uOjltyV,0066az,,1,43.6,0066az_6395_2025_01_25_16_48_56_753810_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[115]
Farm B,efiYGXXjx1mp7uOjltyV,0066az,,1,43.6,0066az_6398_2025_01_25_16_48_57_063431_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[115]
Farm B,efiYGXXjx1mp7uOjltyV,0066az,,1,43.6,0066az_6394_2025_01_25_16_48_56_643000_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[115]
Farm B,efiYGXXjx1mp7uOjltyV,0066az,,1,43.6,0066az_6402_2025_01_25_16_48_57_457329_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[115]
Farm B,efiYGXXjx1mp7uOjltyV,0066az,,1,43.6,0066az_6404_2025_01_25_16_48_57_671281_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[115]
Farm B,efiYGXXjx1mp7uOjltyV,0066az,,1,43.6,0066az_6399_2025_01_25_16_48_57_165341_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[115]
Farm B,efiYGXXjx1mp7uOjltyV,0066az,,1,43.6,0066az_6403_2025_01_25_16_48_57_554676_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[115]
Farm B,efiYGXXjx1mp7uOjltyV,0066az,,1,43.6,0066az_6401_2025_01_25_16_48_57_366554_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[115]
Farm B,fVVAl4FaegNzygIiEVje,2mf,,0,12.45,2mf_14277_2025_01_25_17_43_33_260682_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[243]
Farm B,fVVAl4FaegNzygIiEVje,2mf,,0,12.45,2mf_14273_2025_01_25_17_43_32_876517_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[243]
Farm B,fVVAl4FaegNzygIiEVje,2mf,,0,12.45,2mf_14278_2025_01_25_17_43_33_359342_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[243]
Farm B,fVVAl4FaegNzygIiEVje,2mf,,0,12.45,2mf_14276_2025_01_25_17_43_33_164164_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[243]
Farm B,fVVAl4FaegNzygIiEVje,2mf,,0,12.45,2mf_14283_2025_01_25_17_43_33_851154_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[243]
Farm B,fVVAl4FaegNzygIiEVje,2mf,,0,12.45,2mf_14282_2025_01_25_17_43_33_760806_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[243]
Farm B,fVVAl4FaegNzygIiEVje,2mf,,0,12.45,2mf_14271_2025_01_25_17_43_32_668796_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[243]
Farm B,fVVAl4FaegNzygIiEVje,2mf,,0,12.45,2mf_14288_2025_01_25_17_43_34_359270_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[243]
Farm B,fVVAl4FaegNzygIiEVje,2mf,,0,12.45,2mf_14272_2025_01_25_17_43_32_773208_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[243]
Farm B,fVVAl4FaegNzygIiEVje,2mf,,0,12.45,2mf_14280_2025_01_25_17_43_33_564082_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[243]
Farm B,fVVAl4FaegNzygIiEVje,2mf,,0,12.45,2mf_14287_2025_01_25_17_43_34_268605_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[243]
Farm B,fVVAl4FaegNzygIiEVje,2mf,,0,12.45,2mf_14286_2025_01_25_17_43_34_175227_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[243]
Farm B,fVVAl4FaegNzygIiEVje,2mf,,0,12.45,2mf_14289_2025_01_25_17_43_34_452623_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[243]
Farm B,fVVAl4FaegNzygIiEVje,2mf,,0,12.45,2mf_14279_2025_01_25_17_43_33_453222_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[243]
Farm B,fVVAl4FaegNzygIiEVje,2mf,,0,12.45,2mf_14275_2025_01_25_17_43_33_062376_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[243]
Farm B,fVVAl4FaegNzygIiEVje,2mf,,0,12.45,2mf_14284_2025_01_25_17_43_33_942314_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[243]
Farm B,fVVAl4FaegNzygIiEVje,2mf,,0,12.45,2mf_14285_2025_01_25_17_43_34_048208_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[243]
Farm B,fVVAl4FaegNzygIiEVje,2mf,,0,12.45,2mf_14281_2025_01_25_17_43_33_659347_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[243]
Farm B,fVVAl4FaegNzygIiEVje,2mf,,0,12.45,2mf_14274_2025_01_25_17_43_32_969689_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[243]
Farm B,gMKEd5pKitgDckUzLjo5,0009vd,,1,43.0,0009vd_13202_2025_01_25_17_24_33_655267_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[217]
Farm B,gMKEd5pKitgDckUzLjo5,0009vd,,1,43.0,0009vd_13201_2025_01_25_17_24_33_553576_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[217]
Farm B,hCfFIoomev9ricb3vwNa,7mf,,0,14.6,7mf_14618_2025_01_25_17_47_00_719016_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[248]
Farm B,hCfFIoomev9ricb3vwNa,7mf,,0,14.6,7mf_14620_2025_01_25_17_47_00_929992_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[248]
Farm B,hCfFIoomev9ricb3vwNa,7mf,,0,14.6,7mf_14621_2025_01_25_17_47_01_025865_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[248]
Farm B,hCfFIoomev9ricb3vwNa,7mf,,0,14.6,7mf_14619_2025_01_25_17_47_00_814692_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[248]
Farm B,hCfFIoomev9ricb3vwNa,7mf,,0,14.6,7mf_14622_2025_01_25_17_47_01_115408_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[248]
Farm B,hRBKhuIJnN2KNNesoKuN,0065az,,1,38.9,0065az_9691_2025_01_25_17_03_40_385267_DEPTH_320_240_1.png,train,run-8,"(30, 40]",[157]
Farm B,hRBKhuIJnN2KNNesoKuN,0065az,,1,38.9,0065az_9698_2025_01_25_17_03_41_099335_DEPTH_320_240_1.png,train,run-8,"(30, 40]",[157]
Farm B,hRBKhuIJnN2KNNesoKuN,0065az,,1,38.9,0065az_9694_2025_01_25_17_03_40_672446_DEPTH_320_240_1.png,train,run-8,"(30, 40]",[157]
Farm B,hRBKhuIJnN2KNNesoKuN,0065az,,1,38.9,0065az_9692_2025_01_25_17_03_40_482813_DEPTH_320_240_1.png,train,run-8,"(30, 40]",[157]
Farm B,hRBKhuIJnN2KNNesoKuN,0065az,,1,38.9,0065az_9693_2025_01_25_17_03_40_572780_DEPTH_320_240_1.png,train,run-8,"(30, 40]",[157]
Farm B,hRBKhuIJnN2KNNesoKuN,0065az,,1,38.9,0065az_9689_2025_01_25_17_03_40_153928_DEPTH_320_240_1.png,train,run-8,"(30, 40]",[157]
Farm B,hRBKhuIJnN2KNNesoKuN,0065az,,1,38.9,0065az_9690_2025_01_25_17_03_40_274724_DEPTH_320_240_1.png,train,run-8,"(30, 40]",[157]
Farm B,hRBKhuIJnN2KNNesoKuN,0065az,,1,38.9,0065az_9696_2025_01_25_17_03_40_909572_DEPTH_320_240_1.png,train,run-8,"(30, 40]",[157]
Farm B,hRBKhuIJnN2KNNesoKuN,0065az,,1,38.9,0065az_9695_2025_01_25_17_03_40_777322_DEPTH_320_240_1.png,train,run-8,"(30, 40]",[157]
Farm B,hRBKhuIJnN2KNNesoKuN,0065az,,1,38.9,0065az_9699_2025_01_25_17_03_41_201073_DEPTH_320_240_1.png,train,run-8,"(30, 40]",[157]
Farm B,hRBKhuIJnN2KNNesoKuN,0065az,,1,38.9,0065az_9697_2025_01_25_17_03_41_002709_DEPTH_320_240_1.png,train,run-8,"(30, 40]",[157]
Farm B,hokXXTevL4WWKneSrUdR,0048az,,1,37.1,0048az_9402_2025_01_25_17_02_08_897267_DEPTH_320_240_1.png,train,run-8,"(30, 40]",[153]
Farm B,hokXXTevL4WWKneSrUdR,0048az,,1,37.1,0048az_9403_2025_01_25_17_02_08_997603_DEPTH_320_240_1.png,train,run-8,"(30, 40]",[153]
Farm B,hokXXTevL4WWKneSrUdR,0048az,,1,37.1,0048az_9401_2025_01_25_17_02_08_801159_DEPTH_320_240_1.png,train,run-8,"(30, 40]",[153]
Farm B,hokXXTevL4WWKneSrUdR,0048az,,1,37.1,0048az_9404_2025_01_25_17_02_09_108873_DEPTH_320_240_1.png,train,run-8,"(30, 40]",[153]
Farm B,hokXXTevL4WWKneSrUdR,0048az,,1,37.1,0048az_9400_2025_01_25_17_02_08_705277_DEPTH_320_240_1.png,train,run-8,"(30, 40]",[153]
Farm B,ji3O1Lv5gg38uStwh8eI,5mf,,0,18.0,5mf_14449_2025_01_25_17_45_43_757876_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[246]
Farm B,ji3O1Lv5gg38uStwh8eI,5mf,,0,18.0,5mf_14446_2025_01_25_17_45_43_340902_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[246]
Farm B,ji3O1Lv5gg38uStwh8eI,5mf,,0,18.0,5mf_14451_2025_01_25_17_45_44_743864_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[246]
Farm B,ji3O1Lv5gg38uStwh8eI,5mf,,0,18.0,5mf_14448_2025_01_25_17_45_43_538282_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[246]
Farm B,ji3O1Lv5gg38uStwh8eI,5mf,,0,18.0,5mf_14447_2025_01_25_17_45_43_435343_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[246]
Farm B,ji3O1Lv5gg38uStwh8eI,5mf,,0,18.0,5mf_14450_2025_01_25_17_45_44_247780_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[246]
Farm B,jk2C4MjFMC0lo4B5Pqra,902brf,,0,16.45,902brf_13693_2025_01_25_17_35_43_103614_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[225]
Farm B,jk2C4MjFMC0lo4B5Pqra,902brf,,0,16.45,902brf_13695_2025_01_25_17_35_43_291305_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[225]
Farm B,jk2C4MjFMC0lo4B5Pqra,902brf,,0,16.45,902brf_13692_2025_01_25_17_35_43_021754_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[225]
Farm B,jk2C4MjFMC0lo4B5Pqra,902brf,,0,16.45,902brf_13694_2025_01_25_17_35_43_196735_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[225]
Farm B,jk2C4MjFMC0lo4B5Pqra,902brf,,0,16.45,902brf_13696_2025_01_25_17_35_43_397425_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[225]
Farm B,jk2C4MjFMC0lo4B5Pqra,902brf,,0,16.45,902brf_13697_2025_01_25_17_35_43_493527_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[225]
Farm B,jqRKY9doixDEvKX6wG53,0008vm,,1,38.8,0008vm_7859_2025_01_25_16_54_42_213199_DEPTH_320_240_1.png,train,run-8,"(30, 40]",[130]
Farm B,jqRKY9doixDEvKX6wG53,0008vm,,1,38.8,0008vm_7857_2025_01_25_16_54_42_020792_DEPTH_320_240_1.png,train,run-8,"(30, 40]",[130]
Farm B,jqRKY9doixDEvKX6wG53,0008vm,,1,38.8,0008vm_7858_2025_01_25_16_54_42_111940_DEPTH_320_240_1.png,train,run-8,"(30, 40]",[130]
Farm B,jsycyWbM2o5Xa1oCfRnX,12mf,,0,9.7,12mf_14927_2025_01_25_17_50_40_173825_DEPTH_320_240_1.png,train,run-8,"(0, 10]",[253]
Farm B,jsycyWbM2o5Xa1oCfRnX,12mf,,0,9.7,12mf_14918_2025_01_25_17_50_39_200650_DEPTH_320_240_1.png,train,run-8,"(0, 10]",[253]
Farm B,jsycyWbM2o5Xa1oCfRnX,12mf,,0,9.7,12mf_14920_2025_01_25_17_50_39_420271_DEPTH_320_240_1.png,train,run-8,"(0, 10]",[253]
Farm B,jsycyWbM2o5Xa1oCfRnX,12mf,,0,9.7,12mf_14921_2025_01_25_17_50_39_514162_DEPTH_320_240_1.png,train,run-8,"(0, 10]",[253]
Farm B,jsycyWbM2o5Xa1oCfRnX,12mf,,0,9.7,12mf_14922_2025_01_25_17_50_39_623197_DEPTH_320_240_1.png,train,run-8,"(0, 10]",[253]
Farm B,jsycyWbM2o5Xa1oCfRnX,12mf,,0,9.7,12mf_14931_2025_01_25_17_50_40_573088_DEPTH_320_240_1.png,train,run-8,"(0, 10]",[253]
Farm B,jsycyWbM2o5Xa1oCfRnX,12mf,,0,9.7,12mf_14930_2025_01_25_17_50_40_472282_DEPTH_320_240_1.png,train,run-8,"(0, 10]",[253]
Farm B,jsycyWbM2o5Xa1oCfRnX,12mf,,0,9.7,12mf_14928_2025_01_25_17_50_40_272545_DEPTH_320_240_1.png,train,run-8,"(0, 10]",[253]
Farm B,jsycyWbM2o5Xa1oCfRnX,12mf,,0,9.7,12mf_14926_2025_01_25_17_50_40_073962_DEPTH_320_240_1.png,train,run-8,"(0, 10]",[253]
Farm B,jsycyWbM2o5Xa1oCfRnX,12mf,,0,9.7,12mf_14923_2025_01_25_17_50_39_724022_DEPTH_320_240_1.png,train,run-8,"(0, 10]",[253]
Farm B,jsycyWbM2o5Xa1oCfRnX,12mf,,0,9.7,12mf_14929_2025_01_25_17_50_40_371947_DEPTH_320_240_1.png,train,run-8,"(0, 10]",[253]
Farm B,jsycyWbM2o5Xa1oCfRnX,12mf,,0,9.7,12mf_14924_2025_01_25_17_50_39_839766_DEPTH_320_240_1.png,train,run-8,"(0, 10]",[253]
Farm B,jsycyWbM2o5Xa1oCfRnX,12mf,,0,9.7,12mf_14917_2025_01_25_17_50_39_106948_DEPTH_320_240_1.png,train,run-8,"(0, 10]",[253]
Farm B,jsycyWbM2o5Xa1oCfRnX,12mf,,0,9.7,12mf_14925_2025_01_25_17_50_39_967594_DEPTH_320_240_1.png,train,run-8,"(0, 10]",[253]
Farm B,jsycyWbM2o5Xa1oCfRnX,12mf,,0,9.7,12mf_14919_2025_01_25_17_50_39_310835_DEPTH_320_240_1.png,train,run-8,"(0, 10]",[253]
Farm B,ljPuiQwbdHD0SqoeTf5A,0008vd,,1,43.0,0008vd_8611_2025_01_25_16_57_42_049758_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[141]
Farm B,ljPuiQwbdHD0SqoeTf5A,0008vd,,1,43.0,0008vd_8609_2025_01_25_16_57_41_846854_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[141]
Farm B,ljPuiQwbdHD0SqoeTf5A,0008vd,,1,43.0,0008vd_8607_2025_01_25_16_57_41_645455_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[141]
Farm B,ljPuiQwbdHD0SqoeTf5A,0008vd,,1,43.0,0008vd_8610_2025_01_25_16_57_41_942096_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[141]
Farm B,ljPuiQwbdHD0SqoeTf5A,0008vd,,1,43.0,0008vd_8608_2025_01_25_16_57_41_742817_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[141]
Farm B,loHy3PY0vrtFJcxS0nNG,11mf,,0,11.85,11mf_14872_2025_01_25_17_49_50_753444_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[252]
Farm B,loHy3PY0vrtFJcxS0nNG,11mf,,0,11.85,11mf_14869_2025_01_25_17_49_50_443615_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[252]
Farm B,loHy3PY0vrtFJcxS0nNG,11mf,,0,11.85,11mf_14873_2025_01_25_17_49_50_851255_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[252]
Farm B,loHy3PY0vrtFJcxS0nNG,11mf,,0,11.85,11mf_14868_2025_01_25_17_49_50_356070_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[252]
Farm B,loHy3PY0vrtFJcxS0nNG,11mf,,0,11.85,11mf_14870_2025_01_25_17_49_50_542172_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[252]
Farm B,loHy3PY0vrtFJcxS0nNG,11mf,,0,11.85,11mf_14867_2025_01_25_17_49_50_257316_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[252]
Farm B,loHy3PY0vrtFJcxS0nNG,11mf,,0,11.85,11mf_14862_2025_01_25_17_49_49_751232_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[252]
Farm B,loHy3PY0vrtFJcxS0nNG,11mf,,0,11.85,11mf_14864_2025_01_25_17_49_49_955990_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[252]
Farm B,loHy3PY0vrtFJcxS0nNG,11mf,,0,11.85,11mf_14871_2025_01_25_17_49_50_646156_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[252]
Farm B,loHy3PY0vrtFJcxS0nNG,11mf,,0,11.85,11mf_14866_2025_01_25_17_49_50_153775_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[252]
Farm B,loHy3PY0vrtFJcxS0nNG,11mf,,0,11.85,11mf_14863_2025_01_25_17_49_49_856636_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[252]
Farm B,loHy3PY0vrtFJcxS0nNG,11mf,,0,11.85,11mf_14865_2025_01_25_17_49_50_057410_DEPTH_320_240_1.png,train,run-8,"(10, 20]",[252]
Farm B,m3HmpvczI3BdmNnUr2Gv,0020vd,,1,43.6,0020vd_10991_2025_01_25_17_11_42_057362_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[175]
Farm B,m3HmpvczI3BdmNnUr2Gv,0020vd,,1,43.6,0020vd_10992_2025_01_25_17_11_42_149053_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[175]
Farm B,mqAOy8hUtYi3jZxnVP1a,0010az,,1,43.9,0010az_9847_2025_01_25_17_04_22_340636_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[159]
Farm B,mqAOy8hUtYi3jZxnVP1a,0010az,,1,43.9,0010az_9845_2025_01_25_17_04_22_120189_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[159]
Farm B,mqAOy8hUtYi3jZxnVP1a,0010az,,1,43.9,0010az_9856_2025_01_25_17_04_23_257461_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[159]
Farm B,mqAOy8hUtYi3jZxnVP1a,0010az,,1,43.9,0010az_9842_2025_01_25_17_04_21_817783_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[159]
Farm B,mqAOy8hUtYi3jZxnVP1a,0010az,,1,43.9,0010az_9843_2025_01_25_17_04_21_917164_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[159]
Farm B,mqAOy8hUtYi3jZxnVP1a,0010az,,1,43.9,0010az_9850_2025_01_25_17_04_22_649777_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[159]
Farm B,mqAOy8hUtYi3jZxnVP1a,0010az,,1,43.9,0010az_9849_2025_01_25_17_04_22_547375_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[159]
Farm B,mqAOy8hUtYi3jZxnVP1a,0010az,,1,43.9,0010az_9855_2025_01_25_17_04_23_163210_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[159]
Farm B,mqAOy8hUtYi3jZxnVP1a,0010az,,1,43.9,0010az_9852_2025_01_25_17_04_22_862344_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[159]
Farm B,mqAOy8hUtYi3jZxnVP1a,0010az,,1,43.9,0010az_9846_2025_01_25_17_04_22_229443_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[159]
Farm B,mqAOy8hUtYi3jZxnVP1a,0010az,,1,43.9,0010az_9854_2025_01_25_17_04_23_073710_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[159]
Farm B,mqAOy8hUtYi3jZxnVP1a,0010az,,1,43.9,0010az_9844_2025_01_25_17_04_22_030980_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[159]
Farm B,mqAOy8hUtYi3jZxnVP1a,0010az,,1,43.9,0010az_9848_2025_01_25_17_04_22_437480_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[159]
Farm B,mqAOy8hUtYi3jZxnVP1a,0010az,,1,43.9,0010az_9853_2025_01_25_17_04_22_966374_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[159]
Farm B,mqAOy8hUtYi3jZxnVP1a,0010az,,1,43.9,0010az_9851_2025_01_25_17_04_22_753230_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[159]
Farm B,nHNPkwXonuq7niSh5mAN,0610az,,1,47.3,0610az_10407_2025_01_25_17_09_01_722221_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[167]
Farm B,nHNPkwXonuq7niSh5mAN,0610az,,1,47.3,0610az_10448_2025_01_25_17_09_05_826692_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[167]
Farm B,nHNPkwXonuq7niSh5mAN,0610az,,1,47.3,0610az_10408_2025_01_25_17_09_01_821354_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[167]
Farm B,nHNPkwXonuq7niSh5mAN,0610az,,1,47.3,0610az_10404_2025_01_25_17_09_01_421340_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[167]
Farm B,nHNPkwXonuq7niSh5mAN,0610az,,1,47.3,0610az_10447_2025_01_25_17_09_05_723659_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[167]
Farm B,nHNPkwXonuq7niSh5mAN,0610az,,1,47.3,0610az_10451_2025_01_25_17_09_06_121387_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[167]
Farm B,nHNPkwXonuq7niSh5mAN,0610az,,1,47.3,0610az_10452_2025_01_25_17_09_06_217478_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[167]
Farm B,nHNPkwXonuq7niSh5mAN,0610az,,1,47.3,0610az_10402_2025_01_25_17_09_01_215488_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[167]
Farm B,nHNPkwXonuq7niSh5mAN,0610az,,1,47.3,0610az_10449_2025_01_25_17_09_05_932167_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[167]
Farm B,nHNPkwXonuq7niSh5mAN,0610az,,1,47.3,0610az_10453_2025_01_25_17_09_06_314325_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[167]
Farm B,nHNPkwXonuq7niSh5mAN,0610az,,1,47.3,0610az_10450_2025_01_25_17_09_06_023369_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[167]
Farm B,nHNPkwXonuq7niSh5mAN,0610az,,1,47.3,0610az_10446_2025_01_25_17_09_05_610274_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[167]
Farm B,nHNPkwXonuq7niSh5mAN,0610az,,1,47.3,0610az_10406_2025_01_25_17_09_01_617052_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[167]
Farm B,nHNPkwXonuq7niSh5mAN,0610az,,1,47.3,0610az_10445_2025_01_25_17_09_05_518254_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[167]
Farm B,nHNPkwXonuq7niSh5mAN,0610az,,1,47.3,0610az_10403_2025_01_25_17_09_01_323192_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[167]
Farm B,nHNPkwXonuq7niSh5mAN,0610az,,1,47.3,0610az_10405_2025_01_25_17_09_01_521411_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[167]
Farm B,nHNPkwXonuq7niSh5mAN,0610az,,1,47.3,0610az_10409_2025_01_25_17_09_01_912461_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[167]
Farm B,ndgyyDEinZu00lBqSCva,0802ro,,1,42.3,0802ro_10292_2025_01_25_17_08_41_121216_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[166]
Farm B,ndgyyDEinZu00lBqSCva,0802ro,,1,42.3,0802ro_10294_2025_01_25_17_08_41_326873_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[166]
Farm B,ndgyyDEinZu00lBqSCva,0802ro,,1,42.3,0802ro_10293_2025_01_25_17_08_41_224294_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[166]
Farm B,ndgyyDEinZu00lBqSCva,0802ro,,1,42.3,0802ro_10291_2025_01_25_17_08_41_013114_DEPTH_320_240_1.png,train,run-8,"(40, 55]",[166]
